Bjelovarsko.bilogorska,Brodsko.posavska,Dubrovačko.neretvanska,Grad.Zagreb,Istarska,Karlovačka,Koprivničko.križevačka,Krapinsko.zagorska,Ličko.senjska,Međimurska,Osječko.baranjska,Požeško.slavonska,Primorsko.goranska,Šibensko.kninska,Sisačko.moslavačka,Splitsko.dalmatinska,Varaždinska,Virovitičko.podravska,Vukovarsko.srijemska,Zadarska,Zagrebačka,Hrvatska,Datum,Panonska.Hrvatska,Jadranska.Hrvatska,Sjeverna.Hrvatska,Panonska.Hrvatska.7d,Jadranska.Hrvatska.7d,Sjeverna.Hrvatska.7d,Grad.Zagreb.7d,Hrvatska.7d,Panonska.Hrvatska.14d,Jadranska.Hrvatska.14d,Sjeverna.Hrvatska.14d,Grad.Zagreb.14d,Hrvatska.14d,Panonska.Hrvatska.diff,Jadranska.Hrvatska.diff,Sjeverna.Hrvatska.diff,Grad.Zagreb.diff,Hrvatska.diff,Panonska.Hrvatska.pop,Jadranska.Hrvatska.pop,Sjeverna.Hrvatska.pop,Grad.Zagreb.pop
0,11,2,26,0,4,0,1,1,0,51,2,0,0,0,11,0,2,16,5,8,140,2020-07-10,86,19,9,257,158,29,134,578,497,203,59,289,1048,7.08333333333333,251.111111111111,-3.33333333333333,-13.5483870967742,22.9787234042553,1060209,1373802,814919,809235
0,2,0,14,0,2,0,1,0,0,2,2,1,2,1,5,0,3,8,4,3,50,2020-07-11,20,12,4,245,160,30,136,571,481,211,60,279,1031,3.81355932203389,213.725490196078,0,-4.8951048951049,24.1304347826087,1060209,1373802,814919,809235
0,4,3,12,0,1,0,1,0,0,7,0,4,0,0,14,1,0,4,2,0,53,2020-07-12,16,23,2,228,160,30,137,555,483,231,62,274,1050,-10.5882352941176,125.352112676056,-6.25,0,12.1212121212121,1060209,1373802,814919,809235
0,2,0,12,6,2,0,1,0,0,11,0,0,1,1,1,0,0,9,5,1,52,2020-07-13,25,13,2,236,150,30,139,555,489,235,61,265,1050,-6.7193675889328,76.4705882352941,-3.2258064516129,10.3174603174603,12.1212121212121,1060209,1373802,814919,809235
1,4,4,20,36,12,1,2,0,0,7,7,0,1,2,10,1,3,11,0,4,126,2020-07-14,47,51,8,259,186,35,148,628,505,285,60,272,1122,5.28455284552845,87.8787878787879,40,19.3548387096774,27.1255060728745,1060209,1373802,814919,809235
0,8,3,24,1,1,0,0,0,0,6,1,13,1,1,13,0,1,8,3,4,88,2020-07-15,26,34,4,252,191,35,147,625,485,308,61,275,1129,8.15450643776825,63.2478632478632,34.6153846153846,14.84375,24.0079365079365,1060209,1373802,814919,809235
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-07-16,0,0,0,220,152,29,108,509,440,298,55,240,1033,0,4.10958904109588,11.5384615384615,-18.1818181818182,-2.86259541984732,1060209,1373802,814919,809235
0,6,10,35,16,3,1,1,0,0,24,0,7,8,1,25,0,3,50,12,10,212,2020-07-17,87,78,12,221,211,32,117,581,478,369,61,251,1159,-14.0077821011673,33.5443037974684,10.3448275862069,-12.6865671641791,0.519031141868509,1060209,1373802,814919,809235
0,3,1,7,9,0,1,0,0,0,10,1,0,0,1,7,1,0,42,0,5,88,2020-07-18,57,17,7,258,216,35,110,619,503,376,65,246,1190,5.30612244897959,35,16.6666666666667,-19.1176470588235,8.4063047285464,1060209,1373802,814919,809235
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-07-19,0,0,0,242,193,33,98,566,470,353,63,235,1121,6.14035087719298,20.625,10,-28.4671532846715,1.98198198198198,1060209,1373802,814919,809235
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-07-20,0,0,0,217,180,31,86,514,453,330,61,225,1069,-8.05084745762712,20,3.33333333333334,-38.1294964028777,-7.38738738738739,1060209,1373802,814919,809235
2,2,2,25,31,6,3,1,0,0,18,2,10,1,1,32,3,0,45,1,4,189,2020-07-21,76,77,11,246,206,34,91,577,505,392,69,239,1205,-5.01930501930502,10.752688172043,-2.85714285714286,-38.5135135135135,-8.12101910828026,1060209,1373802,814919,809235
2,5,1,17,10,1,0,2,0,0,7,2,0,3,3,10,0,0,36,1,4,104,2020-07-22,56,25,6,276,197,36,84,593,528,388,71,231,1218,9.52380952380953,3.14136125654449,2.85714285714285,-42.8571428571429,-5.12,1060209,1373802,814919,809235
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-07-23,0,0,0,276,197,36,84,593,496,349,65,192,1102,25.4545454545455,29.6052631578947,24.1379310344828,-22.2222222222222,16.5029469548134,1060209,1373802,814919,809235
1,0,1,45,20,3,0,3,0,1,12,1,3,7,2,25,1,1,24,2,6,158,2020-07-24,44,58,11,233,177,35,94,539,454,388,67,211,1120,5.42986425339367,-16.1137440758294,9.375,-19.6581196581197,-7.2289156626506,1060209,1373802,814919,809235
6,0,1,5,11,0,0,0,0,0,1,0,2,1,7,16,0,1,13,2,0,66,2020-07-25,28,33,0,204,193,28,92,517,462,409,63,202,1136,-20.9302325581395,-10.6481481481482,-20,-16.3636363636364,-16.4781906300485,1060209,1373802,814919,809235
2,0,0,2,0,0,0,0,0,0,1,0,0,1,1,0,1,2,14,0,0,24,2020-07-26,20,1,1,224,194,29,94,541,466,387,62,192,1107,-7.43801652892562,0.518134715025909,-12.1212121212121,-4.08163265306123,-4.41696113074205,1060209,1373802,814919,809235
1,0,2,14,3,0,0,0,0,0,2,0,0,3,3,8,3,0,1,0,1,41,2020-07-27,7,16,4,231,210,33,108,582,448,390,64,194,1096,6.4516129032258,16.6666666666667,6.4516129032258,25.5813953488372,13.2295719844358,1060209,1373802,814919,809235
0,3,0,13,7,0,0,1,0,0,4,0,1,0,0,26,0,1,8,0,5,69,2020-07-28,16,34,6,171,167,28,96,462,417,373,62,187,1039,-30.4878048780488,-18.9320388349515,-17.6470588235294,5.4945054945055,-19.9306759098787,1060209,1373802,814919,809235
3,0,4,10,1,1,0,1,0,0,8,0,0,2,1,13,0,3,29,0,2,78,2020-07-29,45,20,3,160,162,25,89,436,436,359,61,173,1029,-42.0289855072464,-17.7664974619289,-30.5555555555556,5.95238095238095,-26.4755480607083,1060209,1373802,814919,809235
0,3,1,11,3,0,0,0,0,0,10,0,1,2,0,18,2,0,11,3,2,67,2020-07-30,24,28,4,184,190,29,100,503,460,387,65,184,1096,-33.3333333333333,-3.55329949238579,-19.4444444444444,19.047619047619,-15.177065767285,1060209,1373802,814919,809235
3,2,0,36,4,3,0,0,0,0,10,0,0,1,1,11,1,0,11,2,2,87,2020-07-31,30,18,3,170,150,21,91,432,403,327,56,185,971,-27.0386266094421,-15.2542372881356,-40,-3.19148936170213,-19.8515769944341,1060209,1373802,814919,809235
0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,10,1,0,19,1,0,36,2020-08-01,24,11,1,166,128,22,86,402,370,321,50,178,919,-18.6274509803922,-33.6787564766839,-21.4285714285714,-6.52173913043478,-22.2437137330754,1060209,1373802,814919,809235
0,0,2,6,0,2,0,0,0,0,2,0,0,0,0,21,0,0,0,1,0,34,2020-08-02,4,24,0,150,151,21,90,412,374,345,50,184,953,-33.0357142857143,-22.1649484536082,-27.5862068965517,-4.25531914893616,-23.8447319778189,1060209,1373802,814919,809235
1,1,1,4,2,0,0,0,0,0,5,0,0,0,0,3,0,0,5,2,0,24,2020-08-03,12,8,0,155,143,17,80,395,386,353,50,188,977,-32.9004329004329,-31.9047619047619,-48.4848484848485,-25.9259259259259,-32.1305841924399,1060209,1373802,814919,809235
1,1,0,7,0,3,0,0,1,0,8,2,0,0,0,15,0,0,17,0,3,58,2020-08-04,32,16,3,171,125,14,74,384,342,292,42,170,846,0,-25.1497005988024,-50,-22.9166666666667,-16.8831168831169,1060209,1373802,814919,809235
0,0,0,5,1,1,0,0,0,0,0,0,1,0,0,1,1,0,14,4,0,28,2020-08-05,15,7,1,141,112,12,69,334,301,274,37,158,770,-11.875,-30.8641975308642,-52,-22.4719101123595,-23.394495412844,1060209,1373802,814919,809235
0,8,3,11,1,0,0,0,0,0,1,1,1,0,0,20,0,0,13,2,1,62,2020-08-06,23,27,1,140,111,9,69,329,324,301,38,169,832,-23.9130434782609,-41.578947368421,-68.9655172413793,-31,-34.5924453280318,1060209,1373802,814919,809235
0,5,1,27,1,0,0,1,2,0,6,0,3,0,2,17,2,0,4,3,3,77,2020-08-07,17,27,6,127,120,12,60,319,297,270,33,151,751,-25.2941176470588,-20,-42.8571428571429,-34.0659340659341,-26.1574074074074,1060209,1373802,814919,809235
0,1,2,5,0,2,1,0,0,0,6,0,0,1,0,31,0,1,7,1,3,61,2020-08-08,17,35,4,120,144,15,65,344,286,272,37,151,746,-27.710843373494,12.5,-31.8181818181818,-24.4186046511628,-14.4278606965174,1060209,1373802,814919,809235
0,5,1,17,0,1,0,0,0,0,5,0,5,0,0,3,1,0,6,1,0,45,2020-08-09,17,10,1,133,130,16,76,355,283,281,37,166,767,-11.3333333333333,-13.9072847682119,-23.8095238095238,-15.5555555555556,-13.8349514563107,1060209,1373802,814919,809235
0,1,0,39,1,1,1,1,2,1,6,1,3,4,1,25,1,0,0,1,2,91,2020-08-10,10,36,6,131,158,22,111,422,286,301,39,191,817,-15.4838709677419,10.4895104895105,29.4117647058824,38.75,6.83544303797468,1060209,1373802,814919,809235
0,4,2,45,3,2,0,1,1,0,5,0,5,4,0,36,4,0,5,6,7,130,2020-08-11,16,57,12,115,199,31,149,494,286,324,45,223,878,-32.7485380116959,59.2,121.428571428571,101.351351351351,28.6458333333333,1060209,1373802,814919,809235
0,4,3,49,2,5,0,1,3,5,13,2,2,7,3,43,2,0,18,6,12,180,2020-08-12,45,66,20,145,258,50,193,646,286,370,62,262,980,2.83687943262412,130.357142857143,316.666666666667,179.710144927536,93.4131736526946,1060209,1373802,814919,809235
0,5,4,58,3,4,1,2,0,0,16,3,7,12,1,73,1,1,3,9,5,208,2020-08-13,33,108,9,155,339,58,240,792,295,450,67,309,1121,10.7142857142857,205.405405405405,544.444444444444,247.826086956522,140.729483282675,1060209,1373802,814919,809235
3,10,8,28,1,9,0,2,1,3,9,0,1,15,6,32,3,0,6,14,11,162,2020-08-14,43,72,19,181,384,71,241,877,308,504,83,301,1196,42.5196850393701,220,491.666666666667,301.666666666667,174.921630094044,1060209,1373802,814919,809235
0,2,3,56,1,1,0,1,0,2,8,5,6,18,0,28,0,2,7,5,6,151,2020-08-15,25,61,9,189,410,76,292,967,309,554,91,357,1311,57.5,184.722222222222,406.666666666667,349.230769230769,181.104651162791,1060209,1373802,814919,809235
0,7,0,30,4,0,0,1,0,0,1,0,2,1,0,27,2,1,0,5,4,85,2020-08-16,9,39,7,181,439,82,305,1007,314,569,98,381,1362,36.0902255639098,237.692307692308,412.5,301.315789473684,183.661971830986,1060209,1373802,814919,809235
2,11,5,42,7,6,0,2,3,0,10,2,7,17,11,47,1,1,5,9,11,199,2020-08-17,48,95,14,219,498,90,308,1115,350,656,112,419,1537,67.175572519084,215.189873417722,309.090909090909,177.477477477477,164.218009478673,1060209,1373802,814919,809235
3,5,8,42,4,14,3,3,1,8,17,0,5,10,1,55,6,2,11,12,9,219,2020-08-18,53,95,29,256,536,107,305,1204,371,735,138,454,1698,122.608695652174,169.346733668342,245.161290322581,104.697986577181,143.724696356275,1060209,1373802,814919,809235
1,11,6,66,27,6,3,0,1,1,6,1,7,7,3,70,5,4,4,12,14,255,2020-08-19,36,130,23,247,600,110,322,1279,392,858,160,515,1925,70.3448275862069,132.558139534884,120,66.839378238342,97.9876160990712,1060209,1373802,814919,809235
0,19,7,53,9,1,1,1,5,1,4,1,1,28,2,96,3,2,2,22,7,265,2020-08-20,31,168,13,245,660,114,317,1336,400,999,172,557,2128,58.0645161290322,94.6902654867257,96.551724137931,32.0833333333333,68.6868686868687,1060209,1373802,814919,809235
2,7,12,62,7,3,7,4,1,0,7,2,4,15,7,104,16,1,4,19,22,306,2020-08-21,33,162,49,235,750,144,351,1480,416,1134,215,592,2357,29.8342541436464,95.3125,102.816901408451,45.6431535269709,68.7571265678449,1060209,1373802,814919,809235
0,19,8,48,2,3,3,1,2,3,12,13,10,20,2,102,7,3,4,11,2,275,2020-08-22,56,155,16,266,844,151,343,1604,455,1254,227,635,2571,40.7407407407407,105.853658536585,98.6842105263158,17.4657534246575,65.8738366080662,1060209,1373802,814919,809235
1,11,5,32,2,1,0,1,3,2,9,1,2,1,4,46,3,0,0,12,0,136,2020-08-23,27,71,6,284,876,150,345,1655,465,1315,232,650,2662,56.9060773480663,99.5444191343963,82.9268292682927,13.1147540983606,64.3495531281033,1060209,1373802,814919,809235
1,20,10,44,11,3,2,1,0,3,7,2,5,3,7,73,2,1,3,17,4,219,2020-08-24,44,119,12,280,900,148,347,1675,499,1398,238,655,2790,27.8538812785388,80.7228915662651,64.4444444444444,12.6623376623377,50.2242152466368,1060209,1373802,814919,809235
3,11,8,58,9,1,6,3,4,0,8,3,20,33,3,136,11,0,7,15,19,358,2020-08-25,36,225,39,263,1030,158,363,1814,519,1566,265,668,3018,2.734375,92.1641791044776,47.6635514018692,19.016393442623,50.6644518272425,1060209,1373802,814919,809235
0,19,6,78,5,2,2,6,0,2,4,8,6,12,15,108,0,7,0,12,12,304,2020-08-26,55,149,22,282,1049,157,375,1863,529,1649,267,697,3142,14.1700404858299,74.8333333333333,42.7272727272727,16.4596273291925,45.6606724003127,1060209,1373802,814919,809235
1,16,4,88,10,2,4,0,5,4,9,1,18,13,0,115,9,0,18,31,9,357,2020-08-27,47,196,26,298,1077,170,410,1955,543,1737,284,727,3291,21.6326530612245,63.1818181818182,49.1228070175439,29.3375394321767,46.3323353293413,1060209,1373802,814919,809235
4,7,18,63,5,2,0,7,1,4,8,2,15,9,9,111,1,11,1,13,21,312,2020-08-28,44,172,33,309,1087,154,411,1961,544,1837,298,762,3441,31.4893617021277,44.9333333333333,6.94444444444444,17.0940170940171,32.5,1060209,1373802,814919,809235
0,6,17,44,1,1,3,8,1,1,4,18,5,19,1,95,3,2,10,17,6,262,2020-08-29,42,155,21,295,1087,159,407,1948,561,1931,310,750,3552,10.9022556390977,28.7914691943128,5.29801324503312,18.6588921282799,21.4463840399002,1060209,1373802,814919,809235
0,13,4,46,3,0,0,3,4,0,3,11,8,2,2,34,0,1,0,9,3,146,2020-08-30,30,64,6,298,1080,159,421,1958,582,1956,309,766,3613,4.92957746478873,23.2876712328767,6.00000000000001,22.0289855072464,18.3081570996979,1060209,1373802,814919,809235
1,1,12,29,3,0,4,2,0,2,1,16,11,1,1,42,0,2,3,7,7,145,2020-08-31,25,76,15,279,1037,162,406,1884,559,1937,310,753,3559,-0.357142857142856,15.2222222222222,9.45945945945945,17.0028818443804,12.4776119402985,1060209,1373802,814919,809235
3,8,16,59,11,2,5,1,5,2,17,2,22,17,14,79,5,0,5,10,28,311,2020-09-01,51,160,41,294,972,164,407,1837,557,2002,322,770,3651,11.787072243346,-5.63106796116505,3.79746835443038,12.1212121212121,1.26791620727673,1060209,1373802,814919,809235
5,6,20,90,5,2,3,8,2,6,7,13,12,12,7,114,3,6,8,21,19,369,2020-09-02,54,186,39,293,1009,181,419,1902,575,2058,338,794,3765,3.90070921985815,-3.81315538608198,15.2866242038217,11.7333333333333,2.09339774557167,1060209,1373802,814919,809235
8,16,24,57,3,7,3,2,3,1,8,5,17,24,6,105,7,4,13,12,9,334,2020-09-03,67,188,22,313,1001,177,388,1879,611,2078,347,798,3834,5.03355704697988,-7.05663881151346,4.11764705882354,-5.36585365853659,-3.88746803069053,1060209,1373802,814919,809235
35,6,20,32,7,4,11,7,8,1,8,4,14,6,12,97,1,2,2,16,18,311,2020-09-04,73,168,38,342,997,182,357,1878,651,2084,336,768,3839,10.6796116504854,-8.27966881324746,18.1818181818182,-13.1386861313869,-4.23253442121366,1060209,1373802,814919,809235
2,12,25,43,6,2,3,2,4,2,5,3,1,10,3,58,6,6,10,16,6,225,2020-09-05,43,120,19,343,962,180,356,1841,638,2049,339,763,3789,16.271186440678,-11.4995400183993,13.2075471698113,-12.5307125307125,-5.49281314168378,1060209,1373802,814919,809235
0,13,8,27,3,0,0,4,1,0,2,0,8,0,0,30,3,3,0,9,6,117,2020-09-06,18,59,13,331,957,187,337,1812,629,2037,346,758,3770,11.0738255033557,-11.3888888888889,17.6100628930818,-19.9524940617577,-7.45658835546475,1060209,1373802,814919,809235
6,4,19,30,8,9,5,5,8,2,6,16,6,1,8,38,0,4,3,14,12,204,2020-09-07,56,94,24,362,975,196,338,1871,641,2012,358,744,3755,29.7491039426523,-5.9787849566056,20.9876543209877,-16.7487684729064,-0.690021231422511,1060209,1373802,814919,809235
5,12,26,54,4,4,9,1,4,2,8,8,25,8,3,108,6,5,4,28,17,341,2020-09-08,49,203,35,360,1018,190,333,1901,654,1990,354,740,3738,22.4489795918367,4.73251028806585,15.8536585365854,-18.1818181818182,3.48394120849211,1060209,1373802,814919,809235
16,13,16,61,11,5,3,5,2,2,10,12,14,5,3,61,2,12,9,13,16,291,2020-09-09,80,122,28,386,954,179,304,1823,679,1963,360,723,3725,31.740614334471,-5.45094152626363,-1.1049723756906,-27.4463007159905,-4.15352260778128,1060209,1373802,814919,809235
1,9,7,36,1,2,3,3,2,1,4,1,13,6,4,61,1,7,2,19,7,190,2020-09-10,30,109,15,349,875,172,283,1679,662,1876,349,671,3558,11.5015974440895,-12.5874125874126,-2.82485875706214,-27.0618556701031,-10.6439595529537,1060209,1373802,814919,809235
9,15,18,48,3,7,3,5,1,2,6,17,3,2,3,48,6,15,18,15,17,261,2020-09-11,90,90,33,366,797,167,299,1629,708,1794,349,656,3507,7.01754385964912,-20.0601805416249,-8.24175824175825,-16.2464985994398,-13.258785942492,1060209,1373802,814919,809235
9,7,12,34,3,0,1,5,4,0,8,3,16,12,0,21,2,9,3,13,3,165,2020-09-12,39,81,11,362,758,159,290,1569,705,1720,339,646,3410,5.5393586005831,-21.2058212058212,-11.6666666666667,-18.5393258426966,-14.7745790331342,1060209,1373802,814919,809235
1,15,1,14,1,0,0,2,0,1,3,0,1,1,1,11,0,6,3,4,0,65,2020-09-13,29,19,3,373,718,149,277,1517,704,1675,336,614,3329,12.6888217522659,-24.9738766980146,-20.3208556149733,-17.8041543026706,-16.280353200883,1060209,1373802,814919,809235
1,1,8,26,2,3,0,1,1,3,11,11,4,1,7,53,1,0,7,3,7,151,2020-09-14,41,72,12,358,696,137,273,1464,720,1671,333,611,3335,-1.1049723756906,-28.6153846153846,-30.1020408163265,-19.2307692307692,-21.7530732228755,1060209,1373802,814919,809235
12,13,11,33,0,9,2,11,4,3,24,16,13,9,5,71,2,7,8,16,11,280,2020-09-15,94,124,29,403,617,131,252,1403,763,1635,321,585,3304,11.9444444444444,-39.3909626719057,-31.0526315789474,-24.3243243243243,-26.1967385586533,1060209,1373802,814919,809235
1,14,12,49,3,17,0,5,6,2,11,13,8,9,1,76,0,4,4,11,4,250,2020-09-16,65,125,11,388,620,114,240,1362,774,1574,293,544,3185,0.518134715025909,-35.0104821802935,-36.3128491620112,-21.0526315789474,-25.2879868348875,1060209,1373802,814919,809235
8,19,6,36,0,2,3,10,8,1,5,9,8,4,2,75,1,2,13,4,18,234,2020-09-17,60,105,33,418,616,132,240,1406,767,1491,304,523,3085,19.7707736389685,-29.6,-23.2558139534884,-15.1943462897526,-16.2596783799881,1060209,1373802,814919,809235
9,9,12,36,0,10,2,6,11,5,5,11,1,3,1,52,0,7,4,13,15,212,2020-09-18,56,92,28,384,618,127,228,1357,750,1415,294,527,2986,4.91803278688525,-22.4592220828105,-23.9520958083832,-23.7458193979933,-16.6973603437692,1060209,1373802,814919,809235
13,8,2,43,1,19,1,8,2,25,7,15,10,2,1,16,0,7,4,9,4,197,2020-09-19,74,42,38,419,579,154,237,1389,781,1337,313,527,2958,15.7458563535912,-23.6147757255937,-3.14465408805031,-18.2758620689655,-11.472275334608,1060209,1373802,814919,809235
1,10,0,9,0,3,0,8,4,5,4,0,11,2,1,1,1,0,1,4,5,70,2020-09-20,20,22,19,410,582,170,232,1394,783,1300,319,509,2911,9.91957104557642,-18.941504178273,14.0939597315436,-16.2454873646209,-8.1081081081081,1060209,1373802,814919,809235
7,1,11,19,1,12,1,5,2,4,4,10,8,2,0,33,2,2,1,6,13,144,2020-09-21,37,63,25,406,573,183,225,1387,764,1269,320,498,2851,13.4078212290503,-17.6724137931034,33.5766423357664,-17.5824175824176,-5.25956284153005,1060209,1373802,814919,809235
3,6,3,31,1,5,0,15,11,3,14,2,10,6,1,52,4,5,2,5,25,204,2020-09-22,38,88,47,350,537,201,223,1311,753,1154,332,475,2714,-13.151364764268,-12.9659643435981,53.4351145038168,-11.5079365079365,-6.55737704918032,1060209,1373802,814919,809235
5,3,5,42,7,20,3,2,1,5,3,18,31,1,6,41,0,7,10,4,18,232,2020-09-23,72,90,28,357,502,218,216,1293,745,1122,332,456,2655,-7.98969072164949,-19.0322580645161,91.2280701754386,-10,-5.06607929515418,1060209,1373802,814919,809235
3,3,9,31,1,15,2,15,3,0,11,5,45,4,2,38,2,7,6,5,16,223,2020-09-24,52,105,35,349,502,220,211,1282,767,1118,352,451,2688,-16.5071770334928,-18.5064935064935,66.6666666666667,-12.0833333333333,-8.81934566145093,1060209,1373802,814919,809235
8,4,9,25,1,6,4,7,4,10,13,18,8,4,3,36,1,10,21,3,17,212,2020-09-25,83,65,39,376,475,231,200,1282,760,1093,358,428,2639,-2.08333333333334,-23.1391585760518,81.8897637795276,-12.280701754386,-5.52689756816507,1060209,1373802,814919,809235
4,3,8,37,0,4,6,11,3,8,7,9,19,1,1,21,4,8,20,6,10,190,2020-09-26,56,58,39,358,491,232,194,1275,777,1070,386,431,2664,-14.5584725536993,-15.1986183074266,50.6493506493507,-18.1434599156118,-8.207343412527,1060209,1373802,814919,809235
2,5,0,14,0,1,0,1,2,0,6,0,1,0,0,8,0,1,3,3,1,48,2020-09-27,18,14,2,356,483,215,199,1253,766,1065,385,431,2647,-13.1707317073171,-17.0103092783505,26.4705882352941,-14.2241379310345,-10.1147776183644,1060209,1373802,814919,809235
1,1,4,29,3,4,3,5,2,3,6,7,8,1,0,35,0,1,11,1,10,135,2020-09-28,31,54,21,350,474,211,209,1244,756,1047,394,434,2631,-13.7931034482759,-17.2774869109948,15.3005464480874,-7.11111111111111,-10.310021629416,1060209,1373802,814919,809235
11,2,4,48,2,4,3,16,4,8,8,9,11,1,4,42,4,3,9,6,14,213,2020-09-29,50,70,45,362,456,209,226,1253,712,993,410,449,2564,3.42857142857143,-15.0837988826816,3.98009950248757,1.34529147982063,-4.42410373760488,1060209,1373802,814919,809235
9,5,13,46,2,13,6,10,5,3,6,6,10,7,15,25,3,9,19,4,18,234,2020-09-30,82,66,40,372,432,221,230,1255,729,934,439,446,2548,4.20168067226891,-13.9442231075697,1.37614678899083,6.48148148148149,-2.93890177880897,1060209,1373802,814919,809235
9,3,19,73,1,6,3,30,7,4,12,7,26,3,52,29,4,3,28,3,11,333,2020-10-01,120,88,52,440,415,238,272,1365,789,917,458,483,2647,26.0744985673352,-17.3306772908367,8.18181818181818,28.9099526066351,6.4742589703588,1060209,1373802,814919,809235
4,3,7,59,2,6,0,10,6,15,6,3,3,4,27,37,3,3,18,3,22,241,2020-10-02,70,62,50,427,412,249,306,1394,803,887,480,506,2676,13.563829787234,-13.2631578947368,7.79220779220779,53,8.73634945397816,1060209,1373802,814919,809235
7,4,5,56,2,8,12,2,11,21,14,4,37,0,5,18,5,2,20,4,21,258,2020-10-03,64,77,61,435,431,271,325,1462,793,922,503,519,2737,21.5083798882681,-12.2199592668024,16.8103448275862,67.5257731958763,14.6666666666667,1060209,1373802,814919,809235
1,2,2,40,1,1,1,22,3,1,10,0,0,0,0,6,3,11,24,3,7,138,2020-10-04,49,15,34,466,432,303,351,1552,822,915,518,550,2805,30.8988764044944,-10.5590062111801,40.9302325581395,76.3819095477387,23.8627294493216,1060209,1373802,814919,809235
8,3,24,60,0,0,3,15,23,12,12,5,5,4,7,52,1,5,16,10,22,287,2020-10-05,56,118,53,491,496,335,382,1704,841,970,546,591,2948,40.2857142857143,4.64135021097047,58.7677725118483,82.7751196172249,36.9774919614148,1060209,1373802,814919,809235
3,1,27,70,3,19,0,23,2,14,34,6,17,3,36,61,14,1,7,12,10,363,2020-10-06,107,125,61,548,551,351,404,1854,910,1007,560,630,3107,51.3812154696133,20.8333333333333,67.9425837320574,78.7610619469026,47.9648842777334,1060209,1373802,814919,809235
14,8,23,122,2,12,1,32,6,18,56,12,17,6,31,48,12,15,41,15,51,542,2020-10-07,189,117,114,655,602,425,480,2162,1027,1034,646,710,3417,76.0752688172043,39.3518518518519,92.3076923076923,108.695652173913,72.2709163346614,1060209,1373802,814919,809235
13,4,15,127,1,15,4,30,3,14,34,6,19,3,18,51,20,9,26,6,39,457,2020-10-08,125,98,107,660,612,480,534,2286,1100,1027,718,806,3651,50,47.4698795180723,101.680672268908,96.3235294117647,67.4725274725275,1060209,1373802,814919,809235
9,1,17,199,3,16,5,9,3,16,16,6,16,4,20,63,14,18,15,6,30,486,2020-10-09,101,112,74,691,662,504,674,2531,1118,1074,753,980,3925,61.8266978922717,60.6796116504854,102.409638554217,120.261437908497,81.5638450502152,1060209,1373802,814919,809235
21,12,4,145,3,24,5,45,8,26,38,8,10,3,18,27,4,26,40,6,35,508,2020-10-10,187,61,115,814,646,558,763,2781,1249,1077,829,1088,4243,87.1264367816092,49.8839907192575,105.90405904059,134.769230769231,90.218878248974,1060209,1373802,814919,809235
1,5,1,82,1,2,0,16,3,1,14,1,0,1,3,10,26,2,4,0,8,181,2020-10-11,32,16,51,797,647,575,805,2824,1263,1079,878,1156,4376,71.0300429184549,49.7685185185185,89.7689768976898,129.344729344729,81.9587628865979,1060209,1373802,814919,809235
5,7,12,123,1,8,4,8,0,17,13,6,23,2,14,66,13,14,6,2,28,372,2020-10-12,73,106,70,814,635,592,868,2909,1305,1131,927,1250,4613,65.7841140529531,28.0241935483871,76.7164179104478,127.225130890052,70.7159624413145,1060209,1373802,814919,809235
9,5,21,206,6,29,8,44,10,47,37,12,24,5,10,128,28,1,35,15,68,748,2020-10-13,138,209,195,845,719,726,1004,3294,1393,1270,1077,1408,5148,54.1970802919708,30.4900181488203,106.837606837607,148.514851485149,77.6699029126214,1060209,1373802,814919,809235
13,8,22,212,9,37,12,75,23,23,67,21,15,11,54,80,17,29,11,8,46,793,2020-10-14,240,168,173,896,770,785,1094,3545,1551,1372,1210,1574,5707,36.793893129771,27.9069767441861,84.7058823529412,127.916666666667,63.9685476410731,1060209,1373802,814919,809235
13,7,19,344,4,44,11,66,50,50,142,7,29,17,10,73,55,21,67,14,88,1131,2020-10-15,311,206,270,1082,878,948,1311,4219,1742,1490,1428,1845,6505,63.9393939393939,43.4640522875817,97.5,145.505617977528,84.5581802274716,1060209,1373802,814919,809235
26,21,41,250,15,20,8,113,13,59,95,12,34,11,39,106,55,28,32,27,89,1094,2020-10-16,273,247,324,1254,1013,1198,1362,4827,1945,1675,1702,2036,7358,81.4761215629523,53.0211480362538,137.698412698413,102.077151335312,90.7151323587515,1060209,1373802,814919,809235
18,6,23,317,7,47,8,82,9,38,26,7,19,8,25,52,9,34,17,9,60,821,2020-10-17,180,127,197,1247,1079,1280,1534,5140,2061,1725,1838,2297,7921,53.1941031941032,67.0278637770898,129.390681003584,101.048492791612,84.8256023013304,1060209,1373802,814919,809235
10,27,5,139,5,2,2,19,3,5,44,0,3,2,12,25,7,1,44,9,29,393,2020-10-18,140,52,62,1355,1115,1291,1591,5352,2152,1762,1866,2396,8176,70.0125470514429,72.3338485316847,124.521739130435,97.639751552795,89.5184135977337,1060209,1373802,814919,809235
